,Name,Field,MIN,MAX,MEAN,VAR
0,STD,tem,0.0,6.05802059173584,1.964961051940918,1.2725571393966675
1,STD,sal,0.0,4.699033260345459,0.39444857835769653,0.1863006055355072
2,STD,ssh,0.0,0.3385050892829895,0.07080094516277313,0.0022610044106841087
3,STD,mdt,-0.586418628692627,0.22025233507156372,-0.022025346755981445,0.01597438007593155
